2018-01-13 00:00:00	BBCNEWS	39	BBCNEWS_20180113_000000_	IRAN NUCLEAR DEAL
2018-01-13 12:10:00	MSNBCW	24	MSNBCW_20180113_120000_MSNBC_Live/start/600	BIPARTISAN SENATE DEAL WOULD PROVIDE PATH TO. CITI7FNSHID mp \"DDFAMFDS,\" GIVF TDIIMD man mp WAI I\nWILL MUELLER TALK TO BANNON?\nTRUMP: \"DREAMERS\" DEAL HAS \"TAKEN A BIG STEP BACKWARDS.\"\nDURBIN: TRUMP REPEATEDLY SAID. \"HATF-FII I Fr),...
2018-01-13 12:11:00	BBCNEWS	32	BBCNEWS_20180113_121100_	CARILLION DEBT FEARS. Construction company has prison and schools contracts\nCARILLION DEBT FEARS. BBC understands \u2019high level' govt meetings taking place\nCARILLION DEBT FEARS. Carillion says it's discussing...
2018-01-13 12:11:00	CNNW	27	CNNW_20180113_120000_New_Day_Saturday/start/660	Wendy Osefo Political Commentator\nWendy Osefo Race and Culture Researcher, Johns Hopkins University
2018-01-13 12:11:00	FOXNEWSW	61	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4260	ITEL CHAIR: FBI & DOJ ABUSED SURVEILLANCE i. . \\
2018-01-13 12:12:00	CNNW	15	CNNW_20180113_120000_New_Day_Saturday/start/720	Antonia Okafor Trump Supporter
2018-01-13 12:12:00	FOXNEWSW	31	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4320	ITEL CHAIR: FBI & DOJ ABUSED SURVEILLANCE i. . \\\nCLINTONS JOIN THE CHORUS
2018-01-13 12:12:00	MSNBCW	9	MSNBCW_20180113_120000_MSNBC_Live/start/720	HUMIRA is taken by injection. . HUI. . adali\nFor adults, by prescription only. . HUI. . adali\nDermatologists have been prescribing HUMIRA for nearly 1O years
2018-01-13 12:13:00	MSNBCW	19	MSNBCW_20180113_120000_MSNBC_Live/start/780	ROO-GRR-17OR
2018-01-13 12:14:00	FOXNEWSW	5	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4440	. urposes only. Individual results may vary HUMIRA. . a dalimumab
2018-01-13 12:15:00	BBCNEWS	15	BBCNEWS_20180113_121500_	CHILD TOOTH DECAY. 43,OOO hospital operations to remove teeth in children\nCHILD TOOTH DECAY. Figures in England equate to 17O operations a day\nCHILD TOOTH DECAY. Figures compiled by the Local Government...
2018-01-13 12:15:00	CNNW	3	CNNW_20180113_120000_New_Day_Saturday/start/900	II'IUIVII\": \"WI'IY UU WI: NI:I:U MUHI: I'll-\\I I IANbT'. . RIGHT NOW KANSAS CITY - 14\u00b0 MINNEAPOLIS ( -11\u00b0 SAINT LOUIS
2018-01-13 12:17:00	BBCNEWS	10	BBCNEWS_20180113_121700_	CHILD TOOTH DECAY. LGA say extractions are up a filth in past {our years\nCHILD TOOTH DECAY. LGA describe the number of extractions as 'alarming'\nCHILD TOOTH DECAY. LGA: Poor denta' hygiene & sugary drinks to...
2018-01-13 12:17:00	CNNW	6	CNNW_20180113_120000_New_Day_Saturday/start/1020	drooISnow.com 877-394-DIET
2018-01-13 12:17:00	FOXNEWSW	36	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4620	.INTON FOUNDATION CONTROVERSY |N HAITI i
2018-01-13 12:17:00	MSNBCW	14	MSNBCW_20180113_120000_MSNBC_Live/start/1020	BURCK ALSO REPRESENTS WH COUNSEL MCGAHN. AND FMD, WH CHIFF O|: STAFF DDIFRUS\nNBC NEWS: BANNON HIRES LAWYER FOR HOUSE TESTIMONY\nNBC NEWS: BANNON HIRES DC LAWYER BILL BURCK. TO DFDDFSFNT HIM RFFODF HOIISF INTFI...
2018-01-13 12:18:00	BBCNEWS	8	BBCNEWS_20180113_121800_	CHILD TOOTH DECAY. Department of Health: Tax on sugary drinks will help
2018-01-13 12:18:00	CNNW	6	CNNW_20180113_120000_New_Day_Saturday/start/1080	Optional coverage in some states.. Availability varies by state. Eligibility rules apply,\nlibertymutual.com. . 1-844-592-2O89
2018-01-13 12:18:00	MSNBCW	13	MSNBCW_20180113_120000_MSNBC_Live/start/1080	NBC NEWS: BANNON HIRES LAWYER FOR HOUSE TESTIMONY\nNBC NEWS: BANNON TO TESTIFY IN CLOSED. SFSSION RFFODF HOUSF INTFI TllFSDAY\nNBC NEWS: BANNON HIRES DC LAWYER BILL BURCK. TO DFDDFSFNT...
2018-01-13 12:19:00	BBCNEWS	13	BBCNEWS_20180113_121900_	ANC LEADER'S SPEECH. Cyril Ramaphosa gives first major speech as ANC leader\nANC LEADER'S SPEECH. Ramaphosa was voted ANC leader in December\nANc LEADER'S SPEECH. Ramaphosa says corrup\ufb01on has divided the...
2018-01-13 12:19:00	FOXNEWSW	38	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4740	.INTON FOUNDATION CONTROVERSY |N HAITI i\nLINTONS JOIN CHORUS CRITICIZING TRUMP
2018-01-13 12:19:00	MSNBCW	13	MSNBCW_20180113_120000_MSNBC_Live/start/1140	NBC NEWS: SOURCES SAY MUELLER, TRUMP. INTFDVIFW cm\" n COMF IN A MATan m: WFFKS\nNBC NEWS: MUELLER, TRUMP INTERVIEW COULD. RF IN WDI1TFN Farm on A FOPMAI SIT-DOWN\nINITIAL TALKS BEGIN FOR MUELLER TO INTERVIEW...
2018-01-13 12:20:00	CNNW	9	CNNW_20180113_120000_New_Day_Saturday/start/1200	, ,. NiCKPaton Walsh CN\\I Seniorlntgrnational Correspondent\nW. Says, \"Fix the deal's disastrous flaws, or the United States will withdraw\
2018-01-13 12:20:00	FOXNEWSW	36	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4800	.INTON FOUNDATION CONTROVERSY |N HAITI i\nmy {piano-ks
2018-01-13 12:21:00	FOXNEWSW	15	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/4860	\"THIS IS THE GESTAPO\
2018-01-13 12:22:00	BBCNEWS	15	BBCNEWS_20180113_122200_	The Russ Abbot Show, BBC
2018-01-13 12:24:00	BBCNEWS	15	BBCNEWS_20180113_122400_	BELLA EMBERG TRIBUTES. 8O-year-old actress and comedian has died\nBELLA EMBERG TRIBUTES. Known as Blunder Woman on The Russ Abbot Show\nBELLA EMBERG TRIBUTES. Russ Abbot: 'A woman of warmth and...
2018-01-13 12:24:00	MSNBCW	12	MSNBCW_20180113_120000_MSNBC_Live/start/1440	TRUMP\u2019S PERSONAL DR. IN 2O15: TRUMP WOULD. RF \"THF HFAI THIFST\" DDFSIDFNT FVFD\nTRUMP UNDERGOING FIRST PHYSICAL AS PRESIDENT
2018-01-13 12:25:00	CNNW	29	CNNW_20180113_120000_New_Day_Saturday/start/1500	I TONIGHT 7P
2018-01-13 12:25:00	FOXNEWSW	26	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5100	DZENS SICKENED ON CRUISE AFTER OUTBREAK\nI REQUIRES WORK FOR MEDICAID RECIPIENTS\nMATI' BEVIN (R). KENTUCKY GOVERNOR
2018-01-13 12:26:00	BBCNEWS	11	BBCNEWS_20180113_122600_	BELLA EMBERG TRIBUTES. 8O-year-old actress and comedian has died\nBELLA EMBERG TRIBUTES. Bobby Crush, Les Dennis, John Challis join tributes\nBELLA EMBERG TRIBUTES. Known as Blunder Woman on The Russ...
2018-01-13 12:26:00	FOXNEWSW	54	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5160	PR HOST COMPARES ICE AGENTS TO GESTAPO i\nMARIA HINOJOSA. HOST, 'it'llPR Lle'l'l-O USA\
2018-01-13 12:26:00	MSNBCW	11	MSNBCW_20180113_120000_MSNBC_Live/start/1560	OBAMA OPENS UP ABOUT LIFE INSIDE, OUTSIDE WH\nWH: DOCTOR WILL GIVE \"READOUT\" ON PHYSICAL TUESDAY\nOBAMA: \"I WAS READY FOR THE NEXT STAGE\" AFI'ER WH\nJULIA MANCHESTER | 3:5O;;\nOBAMA:...
2018-01-13 12:27:00	BBCNEWS	18	BBCNEWS_20180113_122700_	BELLA EMBERG TRIBUTES. Bobby Crush, Les Dennis, John Challis join tributes\nBELLA EMBERG TRIBUTES. 8O-year-old actress and comedian has died\nBELLA EMBERG TRIBUTES. Known as Blunder Woman on The Russ Abbot...
2018-01-13 12:28:00	CNNW	3	CNNW_20180113_120000_New_Day_Saturday/start/1680	I'll-\\IIIAN HMtHIUANb HtAUI IU IHUMF'D HAUIDI HtWIAHKb. . TODAY MIAMI ' 76\u00b0 ORLANDO - 61\u00b0 TAMPA
2018-01-13 12:29:00	FOXNEWSW	62	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5340	xCAULIFFE SUGGESTS HE'D PUNCH TRUMP i
2018-01-13 12:30:00	BBCNEWS	25	BBCNEWS_20180113_120000_BBC_News/start/1800	TRUMP COMMENTS ROW
2018-01-13 12:30:00	MSNBCW	34	MSNBCW_20180113_120000_MSNBC_Live/start/1800	YOUR BUSINESS
2018-01-13 12:31:00	CNNW	8	CNNW_20180113_120000_New_Day_Saturday/start/1860	Paris Dennard _ Republican Consultant\nParis Dennard Republican Consultant
2018-01-13 12:31:00	FOXNEWSW	26	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5460	LELAND HITS THE HILL
2018-01-13 12:33:00	CNNW	9	CNNW_20180113_120000_New_Day_Saturday/start/1980	>Paris Dennard OW Political Commentator\nParis Dennard OW Political Commentator
2018-01-13 12:35:00	CNNW	8	CNNW_20180113_120000_New_Day_Saturday/start/2100	WUHLU LtAUtHb 3LAIVI IHUWIP'D HAUIDI UUIVIMtNIb. . RIGHT NOW DALLAS V 28\u00b0 LOSANGELES( 59\u00b0 PHOENIX
2018-01-13 12:35:00	FOXNEWSW	15	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5700	IARTER: U.S. INTEL HAS BEEN ABUSED i
2018-01-13 12:37:00	FOXNEWSW	62	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5820	ITEL CHAIR: FBI & DOJ ABUSED SURVEILLANCE i
2018-01-13 12:38:00	FOXNEWSW	31	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5880	RESIDENT WAIVES SANCTIONS ON IRAN i\nFATE OF THE IRAN DEAL I\nITEL CHAIR: FBI & DOJ ABUSED SURVEILLANCE i
2018-01-13 12:39:00	CNNW	4	CNNW_20180113_120000_New_Day_Saturday/start/2340	WUI'ILU LtAUtI\u2019Ib DLAIVI II'IUWIP'D III-WIN UUIVIMENID. . RIGHT NOW CINCINNATI ' , 14\u00b0 CLEVELAND 3\u2014,. 19\u201c COLUMBUS
2018-01-13 12:39:00	FOXNEWSW	62	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/5940	RESIDENT WAIVES SANCTIONS ON IRAN i
2018-01-13 12:41:00	FOXNEWSW	40	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6060	.EP. MAXINE WATERS SKIPPING SOTU\n'UDENT SAYS F&F APPEARANCE LED TO THREATS '
2018-01-13 12:42:00	FOXNEWSW	9	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6120	'UDENT SAYS F&F APPEARANCE LED TO THREATS '
2018-01-13 12:44:00	CNNW	7	CNNW_20180113_120000_New_Day_Saturday/start/2640	FOR PORN STAR' S SILENCE A MONTH BEFORE 2O16 ELECTION. . TODAY KANSAS CITY\u201c\u2014 1 _ 22\u00b0 MINNEAPOLIS . 5\u201c SAINT LOUIS\nTom Foreman OW Washington Correspondent\nFOR PORN STAR' S SILENCE A MONTH BEFORE 2O16 ELECTION. . RIGHT NOW ALBUQUERQUE ( 34\u00b0 LAS...
2018-01-13 12:44:00	FOXNEWSW	3	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6240	CA$H|NG IN
2018-01-13 12:45:00	MSNBCW	10	MSNBCW_20180113_123000_Your_Business/start/900	DEEPAK CHOPRA I THE CHOPRA CENTER
2018-01-13 12:46:00	CNNW	10	CNNW_20180113_120000_New_Day_Saturday/start/2760	K EFLEIVII) n. ' Sleep Collec\ufb01on
2018-01-13 12:47:00	FOXNEWSW	13	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6420	NANCY PELOSI D-CA). HOUSE MINORITY-L ADER\nCONOMISTS RATE TRUMP'S IST YEAR I\nELOSI: TAX CUT BONUSES AMOUNT TO \"CRUMBS\" I
2018-01-13 12:48:00	FOXNEWSW	36	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6480	ELOSI: TAX CUT BONUSES AMOUNT TO \"CRUMBS\" h\nCONOMISTS RATE TRUMP'S IST YEAR h
2018-01-13 12:49:00	CNNW	7	CNNW_20180113_120000_New_Day_Saturday/start/2940	Use as directed.\nUUUU PUbIUHI: LEI-IN bl: LIUUU I'UI'I YUUI'I I'II:I-\\LI I1. . RIGHT NOW INDIANAPOLIS ( , 13\u00b0 MEMPHIS I 2O\u00b0 NEW ORLEANS\u2014\nComparison...
2018-01-13 12:49:00	FOXNEWSW	62	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6540	'SJ: ECONOMISTS CREDIT TRUMP FOR GROWTH I
2018-01-13 12:52:00	CNNW	7	CNNW_20180113_120000_New_Day_Saturday/start/3120	I'IUW IHUIVII\" PLAYD IU II'II: UAIVItHAb. . TODAY PORTLAND ' 57\u00b0 SAN FRANCISCO ' 59\u00b0SEA1'I'LE
2018-01-13 12:53:00	CNNW	39	CNNW_20180113_120000_New_Day_Saturday/start/3180	Michael D'Antonio cw Contributor\nMichael D'Antonio CN\\I Contributor
2018-01-13 12:54:00	FOXNEWSW	41	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6840	LELAND HITS THE HILL. . . . / I
2018-01-13 12:54:00	MSNBCW	26	MSNBCW_20180113_123000_Your_Business/start/1440	JAY GODFREY I JAYGODFREY
2018-01-13 12:55:00	CNNW	7	CNNW_20180113_120000_New_Day_Saturday/start/3300	Michael D'Antonio Author, \"The Truth About Trump\"\nDramatization'
2018-01-13 12:55:00	FOXNEWSW	55	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/6900	LAND ASKS SENATORS ABOUT BORDER SECURITY\nLELAND HITS THE HILL
2018-01-13 12:57:00	FOXNEWSW	13	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7020	OBAMA'S ALTERNATE UNIVERSE
2018-01-13 12:57:00	MSNBCW	18	MSNBCW_20180113_123000_Your_Business/start/1620	TAKE ONE MEETING WITH EVERYONE\nAUTOMATE YOUR MARKETING & SALES
2018-01-13 12:58:00	MSNBCW	16	MSNBCW_20180113_123000_Your_Business/start/1680	TAKE ONE MEETING WITH EVERYONE
2018-01-13 13:00:00	FOXNEWSW	45	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7200	January 13, 2O18
2018-01-13 13:01:00	BBCNEWS	4	BBCNEWS_20180113_130000_BBC_News/start/60	Sir VINCE CABLE MP. Leader, Liberal Democrats
2018-01-13 13:01:00	CNNW	9	CNNW_20180113_130000_New_Day_Saturday/start/60	W. Abby Phillip OW White House Correspondent
2018-01-13 13:02:00	CNNW	46	CNNW_20180113_130000_New_Day_Saturday/start/120	But Dem Sen Durbin says Trump made \"vile and racist\" remarks\nW. Abby Phillip OW White House Correspondent
2018-01-13 13:03:00	CNNW	19	CNNW_20180113_130000_New_Day_Saturday/start/180	But Dem Sen Durbin says Trump made \"vile and racist\" remarkg
2018-01-13 13:03:00	FOXNEWSW	48	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7380	ALLOUT FROM IMMIGRATION BATTLE :\nALLOUT FROM IMMIGRATION BATTLE k
2018-01-13 13:03:00	MSNBCW	51	MSNBCW_20180113_130000_Hugh_Hewitt/start/180	MOST IMPORTANT STORY OF THE WEEK:. TAI KS RI\u2014'TWFFN NORTH AND SOUTH KODFA
2018-01-13 13:04:00	FOXNEWSW	37	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7440	RUSH LIMBAUGH. HOST, \"THE RUSH lIMBAUGH SHOW\"\nMBAUGH: TRUMP GIVEN A ROTTEN DEAL :\nMBAUGH: TRUMP GIVEN A ROTTEN DEAL '
2018-01-13 13:05:00	BBCNEWS	4	BBCNEWS_20180113_130000_BBC_News/start/300	VIN VARA. President, British Independent Retailevs Association
2018-01-13 13:05:00	CNNW	19	CNNW_20180113_130000_New_Day_Saturday/start/300	Amie Parnes OW Political Analyst\nAmie Parnes Co-Author, \"Shattered\
2018-01-13 13:05:00	FOXNEWSW	55	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7500	ALLOUT FROM IMMIGRATION BATTLE :\nANCY PELOSI PUSHES FOR CLEAN DACA BILL :
2018-01-13 13:05:00	MSNBCW	45	MSNBCW_20180113_130000_Hugh_Hewitt/start/300	MOST IMPORTANT STORY OF THE WEEK:. DACA NFGOTIATIONS IN CONGDFSS
2018-01-13 13:06:00	MSNBCW	28	MSNBCW_20180113_130000_Hugh_Hewitt/start/360	MOST IMPORTANT STORY OF THE WEEK:. DACA NFGOTIATIONS IN CONGDFSS\nMOST IMPORTANT STORY OF THE WEEK:. TDUMD COMMFNTS ON \"S***HOl F COUNTDIFS\
2018-01-13 13:07:00	FOXNEWSW	62	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7620	LISON THREATENS DEMS OVER CLEAN DACA BILL :
2018-01-13 13:07:00	MSNBCW	41	MSNBCW_20180113_130000_Hugh_Hewitt/start/420	MOST IMPORTANT STORY OF THE WEEK:. TDUMD COMMFNTS ON \"S***HOl F COUNTRIFS\"\nMOST IMPORTANT STORY OF THE WEEK:. DACA NFGOTIATIONS IN CONGDFSS
2018-01-13 13:08:00	FOXNEWSW	39	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7680	LISON THREATENS DEMS OVER CLEAN DACA BILL :\nBAMA: FOX NEWS FANS ON DIFFERENT PLANET I
2018-01-13 13:09:00	CNNW	8	CNNW_20180113_130000_New_Day_Saturday/start/540	Amanda Terkel l Washington Bureau Chief HuffPost. . TODAY ALBUQUERQUEl 52\u00b0 LAS VEGAS t 65\u201c SAN DIEGO
2018-01-13 13:09:00	FOXNEWSW	27	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/7740	BAMA: FOX NEWS FANS ON DIFFERENT PLANET I\nBAMA: FOX NEWS FANS ON DIFFERENT PLANET :
2018-01-13 13:10:00	BBCNEWS	5	BBCNEWS_20180113_130000_BBC_News/start/600	STEVE ARNOLD. Nordic Skier
2018-01-13 13:11:00	CNNW	8	CNNW_20180113_130000_New_Day_Saturday/start/660	FOR PORN STAR' S SILENCE A MONTH BEFORE 2O16 ELECTION. . RIGHT NOW CINCINNATI - 14\u00b0 CLEVELAND :\u2014 19 COLUMBUS\nFOR PORN STAR' S SILENCE A MONTH BEFORE 2O16 ELECTION. . TODAY DALLAS - 45\u00b0 LOSANGELES ' 79\u00b0 PHOENIX\nTom Foreman OW Washington...
2018-01-13 13:11:00	MSNBCW	14	MSNBCW_20180113_130000_Hugh_Hewitt/start/660	I Show solution l
2018-01-13 13:12:00	CNNW	7	CNNW_20180113_130000_New_Day_Saturday/start/720	FOR PORN STAR' S SILENCE A MONTH BEFORE 2O16 ELECTION. . RIGHT NOW KANSAS CITY E 14\u201c MINNEAPOLIS ( -11\u00b0 SAINT LOUIS
2018-01-13 13:13:00	BBCNEWS	13	BBCNEWS_20180113_130000_BBC_News/start/780	IRAN SANCTIONS. Iran angered by new sanctions imposed by US\nIRAN SANCTIONS. Sanctions on head of judiciary have 'crossed a red line'\nAMIR TAHERI. Iranian writer
2018-01-13 13:14:00	BBCNEWS	11	BBCNEWS_20180113_130000_BBC_News/start/840	IRAN SANCTIONS. US had suspended sanctions after Iran nuclear deal\nIRAN SANCTIONS. Punitive measures against Iran remain in force\nIRAN SANCTIONS. Trump has strongly criticised 2O15 nuclear...
2018-01-13 13:15:00	CNNW	23	CNNW_20180113_130000_New_Day_Saturday/start/900	IN THEATERS JANUARY '
2018-01-13 13:15:00	FOXNEWSW	14	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8100	)1 3: SEN. GRAHAM CALLED MEXICO \"HELLHOLE\" I\nROAR OVER TRUMP'S IMMIGRATION COMMENTS I\nLINDSEY GRAHAM. SOUTH CAROLINA SENAT. . (SE)
2018-01-13 13:15:00	MSNBCW	26	MSNBCW_20180113_130000_Hugh_Hewitt/start/900	\"\"' \u2019 T\" '7'\u201c \"\"'| THE RUSSIA INVESTIGATIONS\na I THE RUSSIA INVESTIGATIONS |
2018-01-13 13:16:00	BBCNEWS	11	BBCNEWS_20180113_130000_BBC_News/start/960	IRAN SANCTIONS. Iran angered by new sanctions imposed by US\nIRAN SANCTIONS. Sanctions on head of judiciary have \u2019crossed a red line'\nIRAN SANCTIONS. President Trump accused of hostile...
2018-01-13 13:16:00	FOXNEWSW	38	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8160	ROAR OVER TRUMP'S IMMIGRATION COMMENTS i\nDLITICIANS NO STRANGERS TO TOUGH TALK\nROAR OVER TRUMP'S IMMIGRATION COMMENTS
2018-01-13 13:17:00	BBCNEWS	10	BBCNEWS_20180113_130000_BBC_News/start/1020	IRAN SANCTIONS. Trump has strongly criticised 2O15 nuclear agreement\nIRAN SANCTIONS. Punitive measures against Iran remain in force
2018-01-13 13:17:00	FOXNEWSW	56	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8220	DLITICIANS NO STRANGERS TO TOUGH TALK i\n5' CHARLES HURT I WASHINGTON TIMES OPINION EDITOR. . DLITICIANS NO STRANGERS TO TOUGH TALK
2018-01-13 13:17:00	MSNBCW	49	MSNBCW_20180113_130000_Hugh_Hewitt/start/1020	M WILL BANNON WORK WITH MUELLER?\nIna! ANDREW C. MCCARTHY I FMR. FEDERAL PROSECUTOR
2018-01-13 13:18:00	BBCNEWS	26	BBCNEWS_20180113_130000_BBC_News/start/1080	CARILLION DEBT FEARS. Construction company has debts of \u00a315m\nCARILLION DEBT FEARS. Construction company has pension shortfall of \u00a3587m
2018-01-13 13:18:00	FOXNEWSW	36	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8280	ROAR OVER TRUMP'S IMMIGRATION COMMENTS\nDLITICIANS NO STRANGERS TO TOUGH TALK i
2018-01-13 13:18:00	MSNBCW	62	MSNBCW_20180113_130000_Hugh_Hewitt/start/1080	\ufb01l THE RUSSIA INVESTIGATIONS I
2018-01-13 13:19:00	BBCNEWS	12	BBCNEWS_20180113_130000_BBC_News/start/1140	CARILLION DEBT FEARS. Construction company has prison and schools contracts\nCARILLION DEBT FEARS. BBC understands 'high level' govt meetings taking place\nCARILLION DEBT FEARS. Carillion says it's discussing...
2018-01-13 13:19:00	CNNW	8	CNNW_20180113_130000_New_Day_Saturday/start/1140	Alice Stewart OW Political Commentator
2018-01-13 13:20:00	BBCNEWS	11	BBCNEWS_20180113_130000_BBC_News/start/1200	CARILLION DEBT FEARS. Construction company has debts of \u00a31.5bn\nCARILLION DEBT FEARS. Carillion says it's discussing Iongterm rescue package\nCARILLION DEBT FEARS. Construction company has pension...
2018-01-13 13:20:00	CNNW	7	CNNW_20180113_130000_New_Day_Saturday/start/1200	, ,. Evan Siegfried Republican Strategist
2018-01-13 13:20:00	FOXNEWSW	44	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8400	ROAR OVER TRUMP'S IMMIGRATION COMMENTS i
2018-01-13 13:20:00	MSNBCW	62	MSNBCW_20180113_130000_Hugh_Hewitt/start/1200	H WILL BANNON WORK WITH MUELLER?
2018-01-13 13:21:00	BBCNEWS	11	BBCNEWS_20180113_130000_BBC_News/start/1260	CARILLION DEBT FEARS. Carillion is a key government contractor\nCARILLION DEBT FEARS. Construction company has prison and schools contracts\nCARILLION DEBT FEARS. Construction company has debts of...
2018-01-13 13:21:00	FOXNEWSW	18	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8460	LAUNDRY POD WARNING
2018-01-13 13:21:00	MSNBCW	25	MSNBCW_20180113_130000_Hugh_Hewitt/start/1260	\ufb01l THE RUSSIA INVESTIGATIONS |\ng | THE RUSSIA INVESTIGATIONS |
2018-01-13 13:22:00	CNNW	8	CNNW_20180113_130000_New_Day_Saturday/start/1320	Rep. Tim Ryan (D) Ohio
2018-01-13 13:23:00	BBCNEWS	13	BBCNEWS_20180113_130000_BBC_News/start/1380	BELLA EMBERG TRIBUTES. 8O-year-old actress and comedian has died\nBELLA EMBERG TRIBUTES. Known as Blunder Woman on The Russ Abboi Show\nBELLA EMBERG TRIBUTES. Russ Abbot: 'A woman of warmth and...
2018-01-13 13:23:00	MSNBCW	32	MSNBCW_20180113_130000_Hugh_Hewitt/start/1380	.;.;, _ __. \u201c I THE RUSSIA INVESTIGATIONS
2018-01-13 13:24:00	BBCNEWS	18	BBCNEWS_20180113_130000_BBC_News/start/1440	BELLA EMBERG TRIBUTES. Bobby Crush, Les Dennis, John Challis join tributes\nBELLA EMBERG TRIBUTES. 8O-year-old actress and comedian has died\nBELLA EMBERG TRIBUTES. Known as Blunder Woman on The Russ Abbot...
2018-01-13 13:24:00	CNNW	7	CNNW_20180113_130000_New_Day_Saturday/start/1440	Alice Stewart I cm Political Commentator. . TODAY ATLANTA k 39\u00b0 CHARLOTI'E i 44\" WASHINGTON\nSymone Sandersl cm Political Commentator. . TODAY BOSTON WIND 61\u00b0 NEW YORK i 47\u201c PHILADELPHIA\nW. Alice Stewart OW Political...
2018-01-13 13:24:00	FOXNEWSW	30	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8640	OLICE AMBUSH SUSPECT CAPTURED\n{UMP EXTENDS IRAN DEAL FOR THE \"LAST TIME\" I
2018-01-13 13:24:00	MSNBCW	4	MSNBCW_20180113_130000_Hugh_Hewitt/start/1440	Dreatne. . .Right'
2018-01-13 13:25:00	MSNBCW	9	MSNBCW_20180113_130000_Hugh_Hewitt/start/1500	NEW VFIRiLUX\n*For commercially insured patients. . . . A n+wn7AnAl\nSYMBICORT won\u2019t replace rescue inhalers for sudden symp. . cvununnn-r...
2018-01-13 13:26:00	CNNW	7	CNNW_20180113_130000_New_Day_Saturday/start/1560	Evan Sie fried | Republican Strategist
2018-01-13 13:26:00	FOXNEWSW	37	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8760	IDE POD CHALLENGE' TREND AMONG TEENS I
2018-01-13 13:26:00	MSNBCW	6	MSNBCW_20180113_130000_Hugh_Hewitt/start/1560	Iransmgcgng
2018-01-13 13:27:00	BBCNEWS	33	BBCNEWS_20180113_130000_BBC_News/start/1620	CREDIT CARD CHARGES
2018-01-13 13:27:00	FOXNEWSW	62	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8820	ANGERS OF DETERGENT POD CHALLENGE
2018-01-13 13:29:00	FOXNEWSW	24	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/8940	NO DEAL ON DACA\nHAT PARENTS SHOULD KNOW ABOUT TIDE POD TREND I
2018-01-13 13:29:00	MSNBCW	17	MSNBCW_20180113_130000_Hugh_Hewitt/start/1740	UU. . U\u2014. . UUI. . 'UUU
2018-01-13 13:30:00	CNNW	39	CNNW_20180113_130000_New_Day_Saturday/start/1800	Listen on. . Available on. . -1-\n1-8OO-831-37OO mesobook.com. . Mesothelioma Book
2018-01-13 13:30:00	FOXNEWSW	5	FOXNEWSW_20180113_110000_Fox_and_Friends_Saturday/start/9000	Heart Failure symptoms increase the risk
