2018-01-11 00:00:00	BBCNEWS	26	BBCNEWS_20180111_000000_	SEARCH FOR MH37O RESUMES\nCALIFORNIA MUDSLIDES
2018-01-11 15:50:00	MSNBCW	16	MSNBCW_20180111_150000_MSNBC_Live_With_Hallie_Jackson/start/3000	IRS REPORTEDLY UNDER PRESSURE TO BOOST. TAKF-HOMF DAY AHFAn OF MIDTFRM Fl FCTIONS\nTHE IRS' ELECT ION-YEAR GUANDARY:. WHFN TO BOOST AMFPICANS' DAYCHFCKS\nIRS REPORTEDLY UNDER PRESSURE To BOOST. TAKF-HOMF DAY AHFAD O|:...
2018-01-11 15:51:00	BBCNEWS	13	BBCNEWS_20180111_140000_Afternoon_Live/start/6660	QUESTION TIME EXTRA TIME. Adrian Chiles taking over from Stephen Nolan\nADRIAN CHILES. Presenter, Question Time Extra Time
2018-01-11 15:51:00	CNNW	25	CNNW_20180111_150000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3060	7-ELEVEN STORES RAIDED IN SWEEPING OPERATION\nMO GOV ADMITS AFFAIR BUT DENIES BLACKMAIL ALLEGATION\nWOMAN ALLEGES BLACKMAIL IN AFFAIR WITH MO GOV. . Gov's lawyer denies claims Eric...
2018-01-11 15:52:00	BBCNEWS	19	BBCNEWS_20180111_140000_Afternoon_Live/start/6720	QUESTION TIME EXTRA TIME. Adrian Chiles taking over from Stephen Nolan\nQUESTION TIME EXTRA TIME. Live from 22:OO until O1:OO every Thursday night\nQUESTION TIME EXTRA TIME. Regularly the busiest phone in on...
2018-01-11 15:52:00	CNNW	34	CNNW_20180111_150000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3120	7-ELEVEN STORES RAIDED lN SWEEPING OPERATION. . Jessica Schneider CJ\\N Justice Correspondent\n21 ARRESTED, SUSPECTED OF BEING IN U.S. ILLEGALLY
2018-01-11 15:52:00	FOXNEWSW	5	FOXNEWSW_20180111_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6720	GET AUTO CREDIT NOW
2018-01-11 15:52:00	MSNBCW	12	MSNBCW_20180111_150000_MSNBC_Live_With_Hallie_Jackson/start/3120	TOP TAX CMTE. DEMS: BIGGER PAYCHECKS. Mow com n MFAN OWING TAXFS IN 9O19\nTRUMP THIS WEEK: YOU'LL SEE \"A LOT MORE MONEY IN YOUR PAYCHECK\"\nIRS REPORTEDLY UNDER PRESSURE TO BOOST. TAKF-HOMF DAY AHFAn O|:...
2018-01-11 15:53:00	MSNBCW	9	MSNBCW_20180111_150000_MSNBC_Live_With_Hallie_Jackson/start/3180	TOP TAX CMTE. DEMS: BIGGER PAYCHECKS. Mow COUI n MFAN OWING TAXFS IN 9O19\nDEMS: WE OPPOSE TRUMP ADMIN. ATTEMPTS. To \"lanFD\u2014WITHHOI n INCOMF TAXFS\"\nTRUMP THIS WEEK: YOU'LL SEE \"A LOT MORE MONEY IN YOUR...
2018-01-11 15:54:00	BBCNEWS	11	BBCNEWS_20180111_140000_Afternoon_Live/start/6840	QUESTION TIME EXTRA TIME. Listenets given chance to get invo'ved with Question Time
2018-01-11 15:54:00	FOXNEWSW	5	FOXNEWSW_20180111_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6840	SPEAKER RYAN SPEAKS ON HOUSE FLOOR
2018-01-11 15:55:00	MSNBCW	7	MSNBCW_20180111_150000_MSNBC_Live_With_Hallie_Jackson/start/3300	OUR Busm. . . . \u00a385 I
2018-01-11 15:56:00	BBCNEWS	25	BBCNEWS_20180111_140000_Afternoon_Live/start/6960	FRIPAY O3:OO
2018-01-11 15:58:00	CNNW	19	CNNW_20180111_150000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3480	TEXAS PULLS OFF EMOTIONAL WIN AFTER CANCER DIAGNOSIS. Longhorns honor Andrew Jones after double OT win over TCU\nSPONSORED BY\nTEXAS PULLS OFF EMOTIONAL WIN AFTER CANCER DIAGNOSIS
2018-01-11 16:00:00	FOXNEWSW	11	FOXNEWSW_20180111_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7200	lLOUT FROM TRUMP COMMENTS ON RUSSIA PROBE
2018-01-11 16:01:00	CNNW	35	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/60	TRUMP SLAMS THEN SUPPORTS KEY SURVEILLANCE PROGRAM. . Kaitlan Collins CJ\\N White House Reporter\nTRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM
2018-01-11 16:01:00	FOXNEWSW	28	FOXNEWSW_20180111_160000_Happening_Now/start/60	UMP: WHEN NOBODY'S FOUND ANY COLLUSION AT ANY\n. UMP: WHEN NOBODY'S FOUND ANY COLLUSION AT ANY. . \\IFI IT CFFMC IIMI \"(FIV TI-IAT V\ufb01l I'n HAVE AN IMTFDVIFMI\nTRUMP: IT HAS BEEN...
2018-01-11 16:03:00	CNNW	62	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/180	TRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM. . Manu Raiu OW Senior Congressional Correspondent
2018-01-11 16:03:00	FOXNEWSW	18	FOXNEWSW_20180111_160000_Happening_Now/start/180	l|.OUT FROM TRUMP COMMENTS ON RUSSIA PROBE\nTRUMP: IT HAS BEEN DETERMINED THAT THERE' S
2018-01-11 16:04:00	MSNBCW	35	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/240	HOUSE SET TO VOTE ON REINING IN SECRET SURVEILLANCE LAW
2018-01-11 16:05:00	BBCNEWS	13	BBCNEWS_20180111_140000_Afternoon_Live/start/7500	NHS UNDER PRESSURE. A&E waits in England during December worst since 2OO4\nNHS UNDER PRESSURE. A&E waiting targets introduced in 2OO4\nNHS UNDER PRESSURE. 85.1% of patients seen in 4 hours, under 95% target\nNHS...
2018-01-11 16:05:00	FOXNEWSW	24	FOXNEWSW_20180111_160000_Happening_Now/start/300	mam\u2014n \u2014 / _. kLLOUT FROM TRUMP COMMENTS ON RUSSIA PROBE i\n> ARI FLEISCHER | FMR WHITE HOUSE PRESS SECRETARY
2018-01-11 16:06:00	BBCNEWS	11	BBCNEWS_20180111_140000_Afternoon_Live/start/7560	NHS UNDER PRESSURE. 68 Heads of ME departments have written to PM\nNHS UNDER PRESSURE. NHS Providers: Hospitals unsafe 8. over-crowded\nNHS UNDER PRESSURE. Sta\ufb02 say patients 'Ieft tor hours on...
2018-01-11 16:06:00	CNNW	38	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/360	TRUMP SLAMS THEN SUPPORTS KEY SURVEILLANCE PROGRAM. . Rebecca Berg OW Political Reporter\nTRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM
2018-01-11 16:06:00	FOXNEWSW	17	FOXNEWSW_20180111_160000_Happening_Now/start/360	RUMP TWEET ON RUSSIA INVESTIGATION: THE SINGLE. ' I I _ _ I I I II ' I I _ I ' I I I
2018-01-11 16:06:00	MSNBCW	21	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/360	TRUMP CLARIFIES HE WANTS TODAY'S FISA ACT BILL TO PASS\nTRUMP: FISA VOTE \"IS ABOUT FOREIGN SURVEILLANCE. O|: FODFIGN RAD (=le ON FODFIGN I AND, WF NFFD IT!\"\nTRUMP: \"SEEMS UNLIKELY\" I'LL GIVE...
2018-01-11 16:07:00	CNNW	36	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/420	TRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM\nTRUMP SLAMS THEN SUPPORTS KEY SURVEILLANCE PROGRAM. . Shawn Turner OW National Security Analyst
2018-01-11 16:08:00	BBCNEWS	11	BBCNEWS_20180111_140000_Afternoon_Live/start/7680	NHS UNDER PRESSURE. 68 Heads of ME departments have written to PM\nNHS UNDER PRESSURE. Number of \ufb02u patients admitted to hospital 2.5 times higher\nNHS UNDER PRESSURE. A&E waits in England during...
2018-01-11 16:08:00	MSNBCW	30	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/480	TRUMP: \"SEEMS UNLIKELY\" I'LL GIVE INTERVIEW IN RUSSIA PROBE\nTRUMP: SAYS \"NO COLLUSION\" WITH RUSSIA 7 TIMES IN SINGLE ANSWER
2018-01-11 16:09:00	BBCNEWS	10	BBCNEWS_20180111_140000_Afternoon_Live/start/7740	NHS UNDER PRESSURE. Figures come after A&E staff report shortage of beds
2018-01-11 16:09:00	CNNW	34	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/540	TRUMP SLAMS THEN SUPPORTS KEY SURVEILLANCE PROGRAM. . Shawn Turner OW National Security Analyst\nTRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM
2018-01-11 16:09:00	FOXNEWSW	8	FOXNEWSW_20180111_160000_Happening_Now/start/540	(Q LEAR CAPITAL 2 BILLION Trusted Transactions. . . . etLearGold.com 1\u2014Rnn\u2014RRR\u20141 7nn
2018-01-11 16:09:00	MSNBCW	24	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/540	TRUMP: RUSSIA DOSSIER \"DISCREDITED AND PHONY\"\nTRUMP: GOP SHOULD \"TAKE CONTROL!\" OF RUSSIA PROBE\nTRUMP: SAYS \"NO COLLUSION\" WITH RUSSIA 7 TIMES IN SINGLE ANSWER
2018-01-11 16:10:00	CNNW	37	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/600	TRUMP SLAMS THEN SUPPORTS KEY SURVEILLANCE PROGRAM. . Rebecca Berg OW Political Reporter\nTRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM
2018-01-11 16:11:00	BBCNEWS	5	BBCNEWS_20180111_140000_Afternoon_Live/start/7860	ELENA POLISANO. Oceans campaigner. Greenpeace
2018-01-11 16:11:00	CNNW	47	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/660	TRUMP SIDESTEPS QUESTION ABOUT WHETHER HE'LL TESTIFY\nTRUMP SIDESTEPS QUESTION ABOUT WHETHER HE'LL TESTIFY. . Rebecca Berg OW Political Reporter
2018-01-11 16:11:00	MSNBCW	11	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/660	TRUMP: \"SEEMS UNLIKELY\" I'LL GIVE INTERVIEW IN RUSSIA PROBE\nWALMART RAISING MINIMUM WAGE TO $11,. GIVING sown: FMDI ovpps nonusps\nTRUMP: SAYS \"NO COLLUSION\" WITH RUSSIA 7 TIMES IN SINGLE...
2018-01-11 16:12:00	BBCNEWS	6	BBCNEWS_20180111_140000_Afternoon_Live/start/7920	MARTIN HARPER. Conservation Directov, RSPB
2018-01-11 16:12:00	FOXNEWSW	37	FOXNEWSW_20180111_160000_Happening_Now/start/720	HOMES DESTROYED |N MONTECITO CA\nKILLED OTHERS MISSING AFTER CA MUDSLIDES
2018-01-11 16:12:00	MSNBCW	44	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/720	WALMART RAISING MINIMUM WAGE TO $11,. GIVING sow: FMDI ovpps RONUSFS
2018-01-11 16:13:00	CNNW	11	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/780	SOON: PAUL RYAN LIVE AMID IMMIGRATION, SPENDING BAITLES\nAvailable b
2018-01-11 16:14:00	BBCNEWS	13	BBCNEWS_20180111_140000_Afternoon_Live/start/8040	ENVIRONMENT PLEDGE. PM vows to cut avoidable plastic was'e in UK by 2O42\nENVIRONMENT PLEDGE. Prime Minister outlines 25-year environmental plan
2018-01-11 16:14:00	FOXNEWSW	7	FOXNEWSW_20180111_160000_Happening_Now/start/840	MCSALLY BILL: \"BORDERSECURITY, END TO CHAIN\nMCSALLY BILL: \"BORDER SECURITY, END TO CHAIN
2018-01-11 16:14:00	MSNBCW	9	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/840	VISIT IN-STORE OR OFFICEDEPOT.COM/|l\\\nDEATH TOLL RISES IN SOUTHERN CALIFORNIA MUDSLIDES
2018-01-11 16:15:00	BBCNEWS	11	BBCNEWS_20180111_140000_Afternoon_Live/start/8100	ENVIRONMENT PLEDGE. Supermarkets encouraged to cvea'e plastic-\ufb02ee aisles\nENVIRONMENT PLEDGE. 5p plas\ufb02c bag charge extended to all retailers in England\nENVIRONMENT PLEDGE. PM: Plastic one of the great...
2018-01-11 16:15:00	CNNW	22	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/900	. . \u201c LASER SPINE INSTITUTE 1-8OO-347-BACK
2018-01-11 16:15:00	FOXNEWSW	8	FOXNEWSW_20180111_160000_Happening_Now/start/900	MCSALLY BILL: HELPS TRUMP KEEP PROMISE i. 'rn In! human IMMInnATInM CVCTFM
2018-01-11 16:15:00	MSNBCW	12	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/900	I Show solution l
2018-01-11 16:16:00	BBCNEWS	10	BBCNEWS_20180111_140000_Afternoon_Live/start/8160	ENVIRONMENT PLEDGE. PM: Success on plastic bags should inspire us\nENVIRONMENT PLEDGE. May: Looking at evidence on bottle deposit schemes\nENVIRONMENT PLEDGE. May: We've committed to planting millions...
2018-01-11 16:17:00	BBCNEWS	31	BBCNEWS_20180111_140000_Afternoon_Live/start/8220	ENVIRONMENT PLEDGE. PM: Plastic one of the great environmental scourges\nENVIRONMENT PLEDGE. Prime Minister outlines 25-year environmental plan\nSIAN SUTHERLAND. Co-founder, A Plastic Planet
2018-01-11 16:17:00	FOXNEWSW	21	FOXNEWSW_20180111_160000_Happening_Now/start/1020	{UMPz BORDER WALL MUST BE IN ANY DACA DEAL i
2018-01-11 16:18:00	CNNW	49	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1080	CONSERVATIVES INTRODUCE NEW IMMIGRATION PLAN. . Sunlen Serfaty CJ\\I\\I CongressionalCorrespondent\nCONSERVATIVES INTRODUCE NEW IMMIGRATION PLAN
2018-01-11 16:19:00	BBCNEWS	62	BBCNEWS_20180111_140000_Afternoon_Live/start/8340	ENVIRONMENT PLEDGE. PM: Plastic one of the great environmental scourges
2018-01-11 16:19:00	CNNW	24	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1140	LAWMAKERS SEEK COMPROMISE DEAL ON FATE OF DREAMERS\nCONSERVATIVES INTRODUCE NEW IMMIGRATION PLAN. . Sunlen Serfaty CJ\\I\\I CongressionalCorrespondent\nCONSERVATIVES INTRODUCE NEW...
2018-01-11 16:19:00	MSNBCW	33	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1140	AT LEAST 17 KILLED, 8 MISSING IN CALIFORNIA MUDSLIDES\nDEATH TOLL RISES IN SOUTHERN CALIFORNIA MUDSLIDES
2018-01-11 16:20:00	MSNBCW	28	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1200	HUNDREDS OF HOMES DESTROYED IN DEADLY CALIFORNIA MUDSLIDES\nAT LEAST 17 KILLED, 8 MISSING IN CALIFORNIA MUDSLIDES\nSEARCH & RESCUE EFFORTS INTENSIFYING FOR MISSING IN CA
2018-01-11 16:21:00	CNNW	41	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1260	LAWMAKERS SEEK COMPROMISE DEAL ON FATE OF DREAMERS. . Rep Pramila Javapal (D) Budget & Judiciary Committees\nLAWMAKERS SEEK COMPROMISE DEAL ON FATE OF DREAMERS\nLAWMAKERS SEEK COMPROMISE DEAL ON FATE OF DREAMERS. . Rep Pramila Javapal (D)...
2018-01-11 16:22:00	BBCNEWS	7	BBCNEWS_20180111_140000_Afternoon_Live/start/8520	NIGEL FARAGE MEP. Former UKIP Leader
2018-01-11 16:22:00	FOXNEWSW	20	FOXNEWSW_20180111_160000_Happening_Now/start/1320	PRESIDENT TRUMP: \"CURRENT LIBEL\nPRESIDENT TRUMP: \"CURRENT LIBEL i. Ich ADI: A CI-IAM man A nlanArc\ufb02
2018-01-11 16:22:00	MSNBCW	18	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1320	HOUSE GOP CLASHING WITH TRUMP ON IMMIGRATION\nREP. WILL HURD | (R) TEXAS\nBIPARTISAN SENS INCHING \"CLOSER\" TO \"DREAMERS\" DEAL
2018-01-11 16:23:00	BBCNEWS	7	BBCNEWS_20180111_140000_Afternoon_Live/start/8580	BREXIT REFERENDUM CALL ,. Downing St Insists there won't be a second referendum\nBREXIT REFERENDUM CALL. Nige' Favage says he's warming to idea cl second relevendum
2018-01-11 16:23:00	FOXNEWSW	28	FOXNEWSW_20180111_160000_Happening_Now/start/1380	CRITICS SAY THERE IS LI'ITLE PRESIDENT TRUMP i. ('AM nn Anni rr M\ufb01nlrvmr: man Ich\nPRESIDENT TRUMP: \"CURRENT LIBEL i. Ich ADI: A CI-IAM man A nlanArc\ufb02
2018-01-11 16:23:00	MSNBCW	17	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1380	SOURCE: BANNON HIRES LAWYER FOR HOUSE RUSSIA PROBE\nTRUMP: SAYS \"NO COLLUSION\" WITH RUSSIA 7 TIMES IN SINGLE ANSWER\nREP. WILL HURD | .'L'E\ufb01\u2019i\u2019\u00e9im cm\nTRUMP: ANY \"DREAMERS\" DEAL...
2018-01-11 16:24:00	CNNW	57	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1440	SOON: HOUSE VOTES ON CONTROVERSIAL SURVEILLANCE BILL. . Rep Pramila Javapal (D) Budget & Judiciary Committees\nSOON: HOUSE VOTES ON CONTROVERSIAL SURVEILLANCE BILL
2018-01-11 16:25:00	BBCNEWS	10	BBCNEWS_20180111_140000_Afternoon_Live/start/8700	BREXIT REFERENDUM CALL. Nigel Favage says he's warmmg to idea of second velevendum\nBREXIT REFERENDUM CALL. Downing St Insists there won't be a second referendum '\nBREXIT REFERENDUM CALL
2018-01-11 16:25:00	FOXNEWSW	10	FOXNEWSW_20180111_160000_Happening_Now/start/1500	CRITICS SAY THERE IS LITI'LE PRESIDENT TRUMP
2018-01-11 16:25:00	MSNBCW	30	MSNBCW_20180111_162500_	HOUSE SET TO VOTE ON REINING IN SECRET SURVEILLANCE LAW\nSOURCE: BANNON HIRES LAWYER FOR HOUSE RUSSIA PROBE
2018-01-11 16:26:00	BBCNEWS	11	BBCNEWS_20180111_140000_Afternoon_Live/start/8760	BREXIT REFERENDUM CALL '. Nigel Favage says he's warming 1O idea a! second velerendum > '\nBREXIT REFERENDUM CALL. Downirlq St Insists there won't be a second veierendum
2018-01-11 16:26:00	CNNW	7	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1560	Optional coverage in some states.. Availability varies by state. Eligibility rules apply,
2018-01-11 16:26:00	FOXNEWSW	11	FOXNEWSW_20180111_160000_Happening_Now/start/1560	> HOWARD KURTZ I MEDIABUZZ HOST\nPRESIDENT TRUMP: \"CURRENT LIBEL
2018-01-11 16:26:00	MSNBCW	9	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1560	HOUSE SET TO VOTE ON REINING IN SECRET SURVEILLANCE LAW\nNEXT: TRUMP WAIVES PUNISHMENT FOR CONVICTED BANKS
2018-01-11 16:27:00	CNNW	12	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1620	One Peloton.com
2018-01-11 16:27:00	MSNBCW	11	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1620	1-8OO-81O-1515. . T.\u201d I---\n1-8OO-81O-1515 Call now for Free GI. . 'r'rVJM 4\nVISIT IN-STORE OR OFFICEDEPOT.COM/|l\\
2018-01-11 16:28:00	BBCNEWS	10	BBCNEWS_20180111_140000_Afternoon_Live/start/8880	BREXIT REFERENDUM CALL. Nigel Favage says he's warming to idea of second velevendum
2018-01-11 16:28:00	FOXNEWSW	9	FOXNEWSW_20180111_160000_Happening_Now/start/1680	I-UUU-Alit-WISI:
2018-01-11 16:29:00	CNNW	17	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1740	TRUMP ADMIN TO LET STATES MAKE MEDICAID RECIPIENTS WORK
2018-01-11 16:29:00	MSNBCW	4	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1740	1-8OO-81O-1515. . T'rVJ'M 1
2018-01-11 16:30:00	CNNW	50	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1800	TRUMP ADMIN TO LET STATES MAKE MEDICAID RECIPIENTS WORK. . Tami Luhby EMMY Senior Writer\nTRUMP ADMIN TO LET STATES MAKE MEDICAID RECIPIENTS WORK
2018-01-11 16:31:00	FOXNEWSW	31	FOXNEWSW_20180111_160000_Happening_Now/start/1860	1\u2014,. tUMP: WE WILL HAVE PEACE THROUGH STRENGTH i\nS. DEPLOYS B-2 STEALTH BOMBERS TO GUAM
2018-01-11 16:32:00	CNNW	29	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/1920	SOON: SPEAKER RYAN LIVE AMID IMMIGRATION, SPENDING BATILES\nTRUMP ADMIN TO LET STATES MAKE MEDICAID RECIPIENTS WORK. . Tami Luhby EMMY Senior Writer\nTRUMP ADMIN TO LET STATES MAKE MEDICAID...
2018-01-11 16:32:00	FOXNEWSW	6	FOXNEWSW_20180111_160000_Happening_Now/start/1920	O'HANLON: THE RISKS OF ESCALATION i. ADI: MAT wnn'ru TI-ll: DnTFMTIAI lacuna-re
2018-01-11 16:32:00	MSNBCW	8	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/1920	TRUMP ADMN. WAIVES PARTS OF PUNISHMENT FOR. 5 RIG BANKS INCI \u201dDING MAJOR TDllMD I FNDFD
2018-01-11 16:34:00	CNNW	19	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2040	TRUMP, RYAN SPOKE AFI'ER PRESIDENT'S 1$T FISA TWEET\nTRUMP SLAMS, THEN SUPPORTS KEY SURVEILLANCE PROGRAM\nTRUMP RYAN SPOKE AFI'ER PRESIDENT'S 1$T FISA TWEET. . Mark Preston OW Senior...
2018-01-11 16:34:00	FOXNEWSW	28	FOXNEWSW_20180111_160000_Happening_Now/start/2040	UMP: WE WILL HAVE PEACE THROUGH STRENGTH\nb MICHAEL O'HANLON | BROOKINGS INSTITUTION\n'T: TRUMP EXPECTED TO KEEP U.S. IN IRAN DEAL
2018-01-11 16:35:00	CNNW	21	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2100	3O+ LAWMAKERS RETIRING OR RUNNING FOR OTHER OFFICES. . Mark Preston OW Senior Political Analyst\nTRUMP RYAN SPOKE AFI'ER PRESIDENT'S 1$T FISA TWEET. . Mark Preston OW Senior Political Analyst\nTRUMP, RYAN SPOKE AFI'ER PRESIDENT'S...
2018-01-11 16:35:00	FOXNEWSW	27	FOXNEWSW_20180111_160000_Happening_Now/start/2100	UMP: WE WILL HAVE PEACE THROUGH STRENGTH\n1\u2014. \u2019T: TRUMP EXPECTED TO KEEP U.S. IN IRAN DEAL i
2018-01-11 16:36:00	CNNW	34	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2160	3O+ LAWMAKERS RETIRING OR RUNNING FOR OTHER OFFICES. . Eliana Johnson National Political Reporter, Politico\n3O+ LAWMAKERS RETIRING OR RUNNING FOR OTHER OFFICES. . Mark Preston OW Senior Political Analyst\n3O+ LAWMAKERS RETIRING OR RUNNING FOR...
2018-01-11 16:38:00	CNNW	28	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2280	3O+ LAWMAKERS RETIRING OR RUNNING FOR OTHER OFFICES. . Eliana Johnson National Political Reporter, Politico\n3O+ LAWMAKERS RETIRING OR RUNNING FOR OTHER OFFICES\n3O+ LAWMAKERS RETIRING OR RUNNING FOR OTHER OFFICES. . Mark Preston OW Senior...
2018-01-11 16:39:00	FOXNEWSW	17	FOXNEWSW_20180111_160000_Happening_Now/start/2340	1-8OO-3O5-9745 Call now for free guide
2018-01-11 16:39:00	MSNBCW	35	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/2340	EX-NYC MAYOR SPEAKS ON TRUMP\u2019S FIRST YEAR AGENDA, 2O2O\nALI VELSHI I STEPHANIE RUHLE
2018-01-11 16:40:00	CNNW	50	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2400	HOUSE PASSES CONTROVERSIAL SURVEILLANCE BILL\nSOON: HOUSE VOTES ON CONTROVERSIAL SURVEILLANCE BILL
2018-01-11 16:41:00	BBCNEWS	4	BBCNEWS_20180111_140000_Afternoon_Live/start/9660	ADAM SILVER. NBA Commissioner
2018-01-11 16:41:00	FOXNEWSW	7	FOXNEWSW_20180111_160000_Happening_Now/start/2460	> ANDREW MEUNIER | SURVIVED BEAR ATTACK. . \u201cAn? A -\nFL MAN RECEIVES 4] STITCHES. I _ A A ' l ' A I A ,\nORIDA MAN SURVIVES BEAR A'I'I'ACK
2018-01-11 16:41:00	MSNBCW	55	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/2460	EX-NYC MAYOR SPEAKS ON TRUMP\u2019S FIRST YEAR AGENDA, 2O2O\nMICHAEL BLOOMBERG I FMR. MAYOR, NEW YORK CITY
2018-01-11 16:42:00	BBCNEWS	10	BBCNEWS_20180111_140000_Afternoon_Live/start/9720	SCOTLAND COTTON BUD BAN NEWS. Scottish Government wants to ban cotton buds Natiowde\nSCOTLAND COTTON BUD BAN . . 7 NEWS. Ambition to deal with major cause of marine pollution Nam , mde
2018-01-11 16:42:00	CNNW	62	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2520	HOUSE PASSES CONTROVERSIAL SURVEILLANCE BILL. . Manu Raiu OW Senior Congressional Correspondent
2018-01-11 16:42:00	MSNBCW	57	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/2520	EX-NYC MAYOR DETAILS HURRICANE RECOVERY EFFORTS
2018-01-11 16:43:00	BBCNEWS	10	BBCNEWS_20180111_140000_Afternoon_Live/start/9780	SCOTLAND COTTON BUD BAN. Proposal will be put forward {or consultation NaEwm N Sdel\nSCOTLAND COTTON BUD BAN NEWS. Legislation would ban manufacture and sale of bud Nam .mde\nSCOTLAND COTTON BUD BAN NEWS. Scottish...
2018-01-11 16:43:00	CNNW	49	CNNW_20180111_160000_At_This_Hour_With_Kate_Bolduan/start/2580	HOUSE PASSES CONTROVERSIAL SURVEILLANCE BILL\nHOUSE PASSES CONTROVERSIAL SURVEILLANCE BILL. . Manu Raiu OW Senior Congressional Correspondent
2018-01-11 16:43:00	FOXNEWSW	17	FOXNEWSW_20180111_160000_Happening_Now/start/2580	OUSE \\ll'OT-ESMTO REAUTHORIZE FISA\n> CHUCK SCHUMER O- NY | SENATE MINORITY LEADER
2018-01-11 16:43:00	MSNBCW	43	MSNBCW_20180111_160000_MSNBC_Live_With_Velshi_and_Ruhle/start/2580	BLOOMBERG DETAILS HURRICANE RECOVERY EFFORTS\nBLOOMBERG SPEAKS ON TRUMP'S FIRST YEAR AGENDA, 2O2O\nBLOOMBERG SPEAKS ON TRUMP\u2019S FIRST YEAR AGENDA, 2O2O
2018-01-11 16:44:00	FOXNEWSW	10	FOXNEWSW_20180111_160000_Happening_Now/start/2640	> MICHAEL STARR HOPKINS | DEMOCRATIC STRATEGIST\nME DEMOCRATIC LAWMAKERS CONCERNED PARTY LEADERS\nLAWMAKERS PURSUE DEAL TO PROTECT
